message_id,route,risk,sensitivity_types,recommended_action,reason
MSG_0636,ask_for_confirmation,medium,private_contact_detail,ask_for_confirmation,Contains medium-risk personal information (private_contact_detail); requires human confirmation before storage or further action.
MSG_0637,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0638,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0639,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0640,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0641,ask_for_confirmation,medium,private_contact_detail,ask_for_confirmation,Contains medium-risk personal information (private_contact_detail); requires human confirmation before storage or further action.
MSG_0642,blocked,high,bank_or_payment_details,do_not_store,Contains high-risk sensitive information (bank_or_payment_details); blocked from any further/external processing.
MSG_0643,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0644,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0645,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0646,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0647,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0648,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0649,blocked,high,bank_or_payment_details,do_not_store,Contains high-risk sensitive information (bank_or_payment_details); blocked from any further/external processing.
MSG_0650,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0651,ask_for_confirmation,medium,private_contact_detail,ask_for_confirmation,Contains medium-risk personal information (private_contact_detail); requires human confirmation before storage or further action.
MSG_0652,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0653,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0654,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0655,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0656,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0657,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0658,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0659,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0660,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0661,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0662,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0663,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0664,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0665,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0666,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0667,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0668,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0669,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0670,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0671,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0672,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0673,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0674,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0675,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0676,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0677,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0678,blocked,high,authentication_token,do_not_store,Contains high-risk sensitive information (authentication_token); blocked from any further/external processing.
MSG_0679,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0680,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0681,blocked,high,bank_or_payment_details,do_not_store,Contains high-risk sensitive information (bank_or_payment_details); blocked from any further/external processing.
MSG_0682,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0683,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0684,blocked,high,bank_or_payment_details,do_not_store,Contains high-risk sensitive information (bank_or_payment_details); blocked from any further/external processing.
MSG_0685,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0686,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0687,blocked,high,authentication_token,do_not_store,Contains high-risk sensitive information (authentication_token); blocked from any further/external processing.
MSG_0688,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0689,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0690,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0691,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0692,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0693,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0694,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0695,ask_for_confirmation,medium,private_contact_detail,ask_for_confirmation,Contains medium-risk personal information (private_contact_detail); requires human confirmation before storage or further action.
MSG_0696,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0697,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0698,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0699,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0700,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0701,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0702,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0703,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0704,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0705,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0706,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0707,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0708,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0709,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0710,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0711,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0712,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0713,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0714,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0715,blocked,high,authentication_token,do_not_store,Contains high-risk sensitive information (authentication_token); blocked from any further/external processing.
MSG_0716,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0717,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0718,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0719,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0720,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0721,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0722,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0723,blocked,high,authentication_token,do_not_store,Contains high-risk sensitive information (authentication_token); blocked from any further/external processing.
MSG_0724,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0725,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0726,blocked,high,personal_identification_number,do_not_store,Contains high-risk sensitive information (personal_identification_number); blocked from any further/external processing.
MSG_0727,blocked,high,password,do_not_store,Contains high-risk sensitive information (password); blocked from any further/external processing.
MSG_0728,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0729,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0730,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0731,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0732,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0733,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0734,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0735,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0736,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0737,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0738,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0739,ask_for_confirmation,medium,health_information,ask_for_confirmation,Contains medium-risk personal information (health_information); requires human confirmation before storage or further action.
MSG_0740,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0741,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0742,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0743,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0744,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0745,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0746,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0747,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0748,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0749,blocked,high,password,do_not_store,Contains high-risk sensitive information (password); blocked from any further/external processing.
MSG_0750,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0751,blocked,high,bank_or_payment_details,do_not_store,Contains high-risk sensitive information (bank_or_payment_details); blocked from any further/external processing.
MSG_0752,blocked,high,bank_or_payment_details,do_not_store,Contains high-risk sensitive information (bank_or_payment_details); blocked from any further/external processing.
MSG_0753,blocked,high,authentication_token,do_not_store,Contains high-risk sensitive information (authentication_token); blocked from any further/external processing.
MSG_0754,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0755,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0756,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0757,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0758,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0759,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0760,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0761,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0762,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0763,blocked,high,personal_identification_number,do_not_store,Contains high-risk sensitive information (personal_identification_number); blocked from any further/external processing.
MSG_0764,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0765,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0766,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0767,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0768,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0769,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0770,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0771,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0772,ask_for_confirmation,medium,health_information,ask_for_confirmation,Contains medium-risk personal information (health_information); requires human confirmation before storage or further action.
MSG_0773,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0774,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0775,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0776,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0777,blocked,high,password,do_not_store,Contains high-risk sensitive information (password); blocked from any further/external processing.
MSG_0778,blocked,high,authentication_token,do_not_store,Contains high-risk sensitive information (authentication_token); blocked from any further/external processing.
MSG_0779,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0780,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0781,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0782,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0783,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0784,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0785,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0786,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0787,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0788,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0789,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0790,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0791,blocked,high,one_time_password,do_not_store,Contains high-risk sensitive information (one_time_password); blocked from any further/external processing.
MSG_0792,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0793,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0794,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0795,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0796,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0797,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0798,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0799,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0800,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0801,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0802,ask_for_confirmation,medium,private_address,ask_for_confirmation,Contains medium-risk personal information (private_address); requires human confirmation before storage or further action.
MSG_0803,blocked,high,bank_or_payment_details,do_not_store,Contains high-risk sensitive information (bank_or_payment_details); blocked from any further/external processing.
MSG_0804,ask_for_confirmation,medium,private_contact_detail,ask_for_confirmation,Contains medium-risk personal information (private_contact_detail); requires human confirmation before storage or further action.
MSG_0805,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0806,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0807,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0808,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0809,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0810,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0811,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0812,blocked,high,bank_or_payment_details,do_not_store,Contains high-risk sensitive information (bank_or_payment_details); blocked from any further/external processing.
MSG_0813,blocked,high,bank_or_payment_details,do_not_store,Contains high-risk sensitive information (bank_or_payment_details); blocked from any further/external processing.
MSG_0814,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0815,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0816,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0817,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0818,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0819,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0820,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0821,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0822,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0823,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0824,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0825,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0826,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0827,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0828,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0829,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0830,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0831,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0832,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0833,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0834,blocked,high,one_time_password,do_not_store,Contains high-risk sensitive information (one_time_password); blocked from any further/external processing.
MSG_0835,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0836,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0837,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0838,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0839,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0840,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0841,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0842,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0843,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0844,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0845,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0846,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0847,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0848,blocked,high,bank_or_payment_details,do_not_store,Contains high-risk sensitive information (bank_or_payment_details); blocked from any further/external processing.
MSG_0849,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0850,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0851,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0852,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0853,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0854,blocked,high,one_time_password,do_not_store,Contains high-risk sensitive information (one_time_password); blocked from any further/external processing.
MSG_0855,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0856,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0857,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0858,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0859,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0860,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0861,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0862,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0863,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0864,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0865,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0866,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0867,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0868,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0869,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0870,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0871,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0872,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0873,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0874,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0875,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0876,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0877,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0878,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0879,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0880,blocked,high,one_time_password,do_not_store,Contains high-risk sensitive information (one_time_password); blocked from any further/external processing.
MSG_0881,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0882,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0883,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0884,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0885,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0886,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0887,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0888,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0889,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0890,blocked,high,bank_or_payment_details,do_not_store,Contains high-risk sensitive information (bank_or_payment_details); blocked from any further/external processing.
MSG_0891,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0892,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0893,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0894,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0895,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0896,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0897,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0898,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0899,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0900,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0901,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0902,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0903,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0904,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0905,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0906,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0907,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0908,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0909,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0910,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0911,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0912,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0913,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0914,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0915,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0916,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0917,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0918,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0919,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0920,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0921,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0922,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0923,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0924,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0925,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0926,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0927,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0928,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0929,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0930,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0931,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0932,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0933,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0934,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0935,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0936,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0937,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0938,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0939,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0940,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0941,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0942,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0943,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0944,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0945,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0946,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0947,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0948,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0949,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0950,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0951,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0952,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
